greenPpg,irPpg,wristTimeMSec
93317.62,997310.44,33806.41
93316.54,997191.0,33806.45
93304.375,997123.25,33806.492
93307.734,997057.06,33806.53
93303.31,996897.25,33806.57
93326.25,996750.56,33806.61
93329.0,996676.4,33806.652
93340.69,996623.7,33806.69
93333.46,996474.8,33806.73
93362.51,996366.2,33806.77
93378.44,996232.25,33806.812
93389.945,996117.94,33806.85
93426.08,996064.94,33806.89
93401.69,996024.3,33806.93
93338.625,995899.3,33806.973
93306.86,995844.44,33807.01
93226.63,995614.8,33807.05
93183.92,995316.94,33807.09
93128.82,995081.94,33807.133
93117.92,994997.6,33807.17
93090.92,994909.44,33807.21
93043.26,994742.0,33807.25
93023.66,994651.75,33807.293
92979.74,994612.06,33807.332
92947.0,994431.6,33807.37
92931.56,994316.44,33807.41
92915.875,994360.0,33807.45
92906.83,994396.0,33807.492
92903.0,994320.0,33807.53
92889.18,994246.4,33807.57
92897.36,994241.0,33807.61
92894.11,994292.6,33807.652
92821.62,994285.0,33807.69
92708.41,994462.9,33807.73
92631.44,994522.0,33807.77
92533.0,994346.25,33807.812
92463.37,994195.94,33807.85
92405.195,994225.94,33807.89
92361.01,994259.06,33807.93
92330.266,994253.44,33807.973
92273.62,994360.75,33808.01
92244.55,994464.7,33808.05
92192.07,994507.5,33808.09
92157.57,994568.5,33808.133
92144.375,994661.7,33808.17
92110.7,994785.94,33808.21
92094.57,994894.8,33808.25
92103.5,994970.56,33808.293
92091.2,995115.9,33808.332
92099.375,995381.0,33808.37
92022.49,995502.7,33808.41
91915.625,995730.7,33808.45
91804.19,995875.4,33808.492
91728.84,995854.94,33808.53
91615.695,995794.44,33808.57
91580.92,995817.9,33808.61
91534.25,996034.75,33808.652
91496.19,996125.6,33808.69
91439.305,996217.4,33808.73
91385.19,996381.8,33808.77
91368.555,996531.6,33808.812
91333.57,996591.75,33808.85
91334.18,996651.4,33808.89
91319.18,996806.25,33808.93
91310.3,996902.2,33808.973
91324.414,997026.7,33809.01
91335.914,997212.1,33809.05
91320.56,997321.94,33809.09
91315.875,997513.7,33809.133
91298.74,997590.44,33809.17
91188.516,997725.8,33809.21
91083.195,997888.6,33809.25
90975.0,997820.7,33809.293
90884.19,997680.7,33809.332
90841.18,997638.2,33809.37
90779.195,997698.8,33809.41
90734.266,997733.25,33809.45
90720.164,997622.3,33809.492
90659.32,997640.7,33809.53
90636.266,997557.4,33809.57
90603.55,997391.8,33809.61
90582.63,997279.25,33809.652
90580.53,997230.2,33809.69
90561.09,997262.2,33809.73
90576.19,997180.9,33809.77
90585.766,997103.6,33809.812
90605.99,997051.56,33809.85
90606.555,996943.9,33809.89
90586.73,996946.7,33809.93
90594.2,996894.3,33809.973
90495.13,996800.8,33810.01
90414.164,996807.8,33810.05
90297.41,996596.2,33810.09
90204.83,996249.6,33810.133
90190.28,995936.9,33810.17
90136.88,995782.1,33810.21
90130.49,995671.1,33810.25
90089.67,995485.1,33810.293
90003.77,995342.5,33810.332
89995.96,995223.3,33810.37
89993.61,995106.06,33810.41
89955.625,994975.3,33810.45
89950.766,994908.7,33810.492
89970.56,994923.4,33810.53
89958.58,994963.5,33810.57
89982.625,994950.75,33810.61
90007.414,994959.94,33810.652
90001.83,995066.75,33810.69
89962.125,995047.4,33810.73
89870.695,995145.5,33810.77
89786.87,995287.06,33810.812
89702.18,995230.4,33810.85
89647.305,995040.44,33810.89
89594.58,995023.56,33810.93
89614.09,995097.7,33810.973
89559.57,995101.25,33811.01
89551.49,995119.0,33811.05
89527.12,995231.44,33811.09
89512.164,995328.44,33811.133
89472.09,995308.3,33811.17
89487.75,995403.9,33811.21
89484.95,995552.2,33811.25
89491.68,995627.2,33811.293
89507.52,995761.5,33811.332
89531.555,995871.0,33811.37
89564.234,996093.5,33811.41
89546.24,996211.1,33811.45
89452.8,996330.44,33811.492
89346.125,996462.44,33811.53
89230.65,996433.8,33811.57
89204.86,996317.56,33811.61
89123.26,996131.2,33811.652
89128.94,996200.06,33811.69
89068.21,996292.1,33811.73
89058.06,996324.06,33811.77
89022.96,996439.4,33811.812
88998.66,996550.25,33811.85
88993.07,996495.94,33811.89
88988.01,996453.4,33811.93
89013.805,996585.8,33811.973
89011.5,996750.5,33812.01
89030.375,996789.25,33812.05
89041.78,996899.94,33812.09
89062.56,996980.0,33812.133
89103.38,997140.25,33812.17
89059.27,997199.7,33812.21
88979.016,997270.9,33812.25
88844.445,997317.0,33812.293
88753.375,997177.56,33812.332
88691.82,996881.6,33812.37
88614.45,996655.0,33812.41
88587.01,996497.6,33812.45
88545.7,996388.8,33812.492
88524.125,996168.5,33812.53
88505.82,996106.3,33812.57
88475.945,995999.0,33812.61
88460.625,995843.56,33812.652
88450.984,995668.3,33812.69
88445.08,995599.7,33812.73
88436.336,995511.8,33812.77
88484.195,995491.4,33812.812
88488.56,995417.5,33812.85
88504.95,995321.56,33812.89
88544.23,995263.9,33812.93
88526.15,995212.5,33812.973
88446.305,995013.3,33813.01
88321.766,994939.44,33813.05
88210.31,994647.25,33813.09
88115.98,994206.8,33813.133
88041.22,993745.75,33813.17
88035.234,993415.8,33813.21
87996.38,993354.94,33813.25
87962.69,993222.8,33813.293
87919.46,993083.06,33813.332
87904.66,992985.6,33813.37
87852.31,992848.94,33813.41
87858.12,992695.25,33813.45
87842.06,992610.75,33813.492
87872.09,992601.7,33813.53
87905.77,992741.56,33813.57
87897.875,992777.6,33813.61
87887.03,992792.94,33813.652
87905.31,992855.44,33813.69
87857.836,992843.75,33813.73
87693.87,992884.94,33813.77
87592.44,992903.0,33813.812
87504.12,992661.3,33813.85
87397.98,992324.75,33813.89
87375.84,992158.2,33813.93
87367.234,992142.06,33813.973
87348.8,992123.25,33814.01
87279.38,992108.75,33814.05
87254.055,992236.0,33814.09
87222.25,992235.6,33814.133
87190.07,992185.56,33814.17
87216.36,992201.44,33814.21
87200.875,992353.06,33814.25
87236.82,992495.06,33814.293
87232.83,992631.7,33814.332
87278.13,992812.4,33814.37
87306.234,993043.44,33814.41
87265.26,993244.94,33814.45
87134.38,993441.0,33814.492
86999.93,993465.94,33814.53
86865.07,993194.3,33814.57
86737.58,992931.7,33814.61
86686.31,993053.5,33814.652
86667.81,993192.06,33814.69
86647.99,993245.5,33814.73
86601.664,993206.4,33814.77
86528.88,993216.56,33814.812
86528.42,993187.44,33814.85
86485.33,992946.0,33814.89
86492.17,992851.5,33814.93
86494.625,992967.0,33814.973
86503.305,993163.6,33815.01
86519.945,993257.3,33815.05
86553.88,993330.0,33815.09
86587.75,993425.4,33815.133
86606.59,993611.7,33815.17
86591.88,993687.75,33815.21
86445.07,993744.8,33815.25
86306.74,993769.75,33815.293
86156.47,993504.8,33815.332
86037.84,993258.75,33815.37
85976.63,993036.8,33815.41
85933.88,993006.06,33815.45
85916.94,992986.56,33815.492
85869.82,992908.56,33815.53
85826.12,992942.7,33815.57
85802.19,993012.7,33815.61
85778.734,992975.8,33815.652
85767.88,992952.44,33815.69
85799.34,993050.1,33815.73
85805.32,993183.2,33815.77
85846.875,993247.75,33815.812
85870.0,993381.5,33815.85
85901.87,993476.9,33815.89
85968.16,993623.44,33815.93
85948.56,993667.5,33815.973
85889.91,993311.94,33816.01
85727.125,992832.9,33816.05
85560.195,992186.7,33816.09
85472.56,991390.75,33816.133
85404.625,990743.44,33816.17
85372.92,990365.75,33816.21
85340.43,990183.06,33816.25
85308.95,989943.5,33816.293
85299.11,989835.1,33816.332
85268.195,989649.75,33816.37
85250.96,989507.4,33816.41
85262.01,989308.25,33816.45
85296.414,989160.9,33816.492
85309.695,989163.7,33816.53
85355.13,989218.2,33816.57
85398.875,989227.5,33816.61
85404.586,989138.44,33816.652
85474.87,988963.94,33816.69
85524.89,988890.4,33816.73
85527.16,988863.94,33816.77
85410.27,988857.7,33816.812
85268.03,989077.75,33816.85
85166.65,988819.5,33816.89
85099.0,988108.2,33816.93
85063.72,987414.6,33816.973
85137.695,987024.7,33817.01
85083.62,986713.8,33817.05
85057.37,986476.0,33817.09
85023.74,986374.8,33817.133
85030.234,986434.5,33817.17
85037.55,986438.94,33817.21
85046.38,986370.06,33817.25
85091.6,986345.75,33817.293
85135.68,986419.06,33817.332
85171.44,986518.75,33817.37
85253.78,986471.5,33817.41
85281.88,986537.9,33817.45
85319.76,986649.56,33817.492
85210.57,986613.94,33817.53
85085.75,986526.75,33817.57
85000.625,986239.1,33817.61
84911.32,985828.7,33817.652
84862.516,985520.9,33817.69
84867.62,985493.44,33817.73
84873.51,985518.44,33817.77
84857.95,985593.4,33817.812
84855.5,985684.75,33817.85
84844.25,985847.75,33817.89
84872.12,985835.44,33817.93
84919.43,985763.56,33817.973
84955.695,985930.0,33818.01
85007.25,986208.7,33818.05
85055.14,986439.3,33818.09
85114.49,986719.3,33818.133
85180.0,987059.4,33818.17
85223.875,987401.75,33818.21
85208.1,987617.5,33818.25
85055.31,987733.8,33818.29
84923.95,987638.0,33818.332
84824.58,987403.3,33818.37
84781.06,987292.0,33818.41
84738.52,987616.2,33818.45
84774.484,987896.9,33818.492
84764.625,987973.7,33818.53
84755.625,987902.1,33818.57
84770.555,987931.6,33818.61
84766.2,987990.5,33818.652
84806.42,988008.56,33818.69
84849.195,988003.6,33818.73
84889.77,988171.7,33818.77
84961.43,988387.7,33818.812
85019.92,988578.5,33818.85
85084.26,988749.0,33818.89
85175.48,988938.6,33818.93
85225.62,989230.0,33818.973
85254.484,989729.44,33819.01
85128.2,989920.06,33819.05
85010.2,989775.1,33819.09
84909.96,989236.44,33819.133
84856.79,988655.3,33819.17
84825.8,988167.0,33819.21
84805.05,987853.1,33819.25
84820.94,987452.06,33819.29
84823.94,987045.9,33819.332
84834.61,986926.06,33819.37
84833.39,986795.4,33819.41
84874.805,986483.56,33819.45
84889.65,986145.25,33819.492
84963.0,985995.06,33819.53
85005.71,985915.6,33819.57
85086.234,985795.94,33819.61
85175.37,985779.8,33819.652
85244.305,985765.9,33819.69
85303.86,985632.4,33819.73
85374.69,985530.56,33819.77
85435.984,985551.06,33819.812
85381.734,985374.8,33819.85
85269.11,985147.94,33819.89
85178.0,984681.44,33819.93
85100.016,984031.94,33819.973
85070.57,983446.9,33820.01
85072.016,983235.8,33820.05
85100.5,983101.6,33820.09
85108.68,982931.3,33820.133
85112.1,982767.1,33820.17
85136.305,982697.7,33820.21
85149.2,982627.4,33820.25
85190.06,982629.44,33820.29
85245.75,982718.75,33820.332
85316.44,982776.9,33820.37
85376.69,982899.6,33820.41
85451.734,983075.7,33820.45
85519.44,983175.75,33820.492
85564.56,983170.44,33820.53
85633.69,983285.8,33820.57
85591.94,983421.44,33820.61
85492.32,983516.8,33820.652
85414.08,983293.9,33820.69
85373.16,982826.6,33820.73
85340.88,982530.4,33820.77
85390.734,982507.25,33820.812
85414.484,982577.75,33820.85
85432.055,982696.25,33820.89
85450.02,982920.06,33820.93
85485.74,983141.56,33820.973
85538.06,983102.2,33821.01
85585.445,983046.94,33821.05
85659.664,983100.6,33821.09
85727.93,983267.75,33821.133
85785.38,983449.4,33821.17
85873.49,983562.94,33821.21
85951.26,983784.0,33821.25
86019.58,983929.56,33821.29
86111.125,984071.7,33821.332
86174.36,984335.75,33821.37
86106.75,984579.7,33821.41
86023.8,984757.56,33821.45
85949.75,984557.94,33821.492
85923.43,984244.06,33821.53
85922.234,984188.75,33821.57
85909.46,984313.1,33821.61
85972.414,984471.44,33821.652
85975.07,984627.5,33821.69
86037.41,984817.75,33821.73
86084.914,985000.5,33821.77
86102.75,985121.25,33821.812
86157.82,985310.8,33821.85
86248.67,985521.44,33821.89
86317.06,985813.06,33821.93
86410.15,986046.2,33821.973
86490.945,986252.75,33822.01
86581.42,986426.2,33822.05
86672.8,986553.56,33822.09
86747.375,986800.4,33822.133
86832.68,987036.9,33822.17
86817.766,987080.44,33822.21
86748.45,987087.9,33822.25
86714.125,986722.5,33822.29
86682.69,986172.8,33822.332
86676.44,985707.44,33822.37
86693.7,985526.4,33822.41
86755.8,985477.2,33822.45
86796.37,985398.9,33822.492
86793.336,985352.4,33822.53
86855.69,985327.9,33822.57
86901.89,985228.4,33822.61
86967.81,985071.06,33822.652
87013.09,985004.7,33822.69
87096.695,985034.7,33822.73
87164.69,985069.4,33822.77
87249.31,985157.94,33822.812
87336.086,985281.8,33822.85
87379.06,985232.56,33822.89
87469.195,985153.56,33822.93
87559.305,985191.1,33822.973
87567.305,985210.6,33823.01
87510.99,985210.7,33823.05
87458.57,985120.06,33823.09
87449.5,984727.06,33823.133
87437.38,984375.25,33823.17
87492.67,984164.94,33823.21
87516.74,984223.4,33823.25
87526.15,984300.44,33823.29
87570.82,984352.6,33823.332
87602.49,984392.5,33823.37
87637.26,984351.9,33823.41
87677.5,984398.94,33823.45
87746.875,984511.1,33823.492
87804.69,984659.44,33823.53
87883.92,984844.25,33823.57
87916.45,984994.1,33823.61
87997.15,985164.5,33823.652
88077.055,985342.2,33823.69
88139.92,985735.6,33823.73
88136.25,985889.44,33823.77
88080.51,986133.94,33823.812
88061.73,986160.9,33823.85
88023.25,985952.8,33823.89
88031.39,985702.5,33823.93
88061.89,985743.4,33823.973
88092.74,985799.25,33824.01
88128.305,985894.9,33824.05
88139.82,986044.94,33824.09
88176.52,986245.44,33824.133
88219.94,986240.6,33824.17
88271.63,986171.6,33824.21
88325.49,986235.56,33824.25
88420.484,986399.4,33824.29
88483.8,986568.2,33824.332
88515.02,986730.8,33824.37
88593.36,987020.1,33824.41
88659.74,987295.0,33824.45
88665.33,987626.06,33824.492
88640.305,987891.1,33824.53
88579.31,988061.94,33824.57
88562.34,987922.94,33824.61
88528.76,987701.06,33824.652
88523.0,987657.75,33824.69
88534.76,987809.9,33824.73
88546.27,988094.8,33824.77
88571.445,988280.56,33824.812
88604.38,988510.7,33824.85
88629.125,988705.3,33824.89
88657.766,988819.0,33824.93
88723.42,988880.5,33824.973
88770.59,989062.0,33825.01
88813.25,989377.6,33825.05
88893.14,989643.75,33825.09
88962.445,989888.2,33825.133
89012.516,990085.94,33825.17
89110.17,990384.0,33825.21
89153.25,990644.75,33825.25
89120.77,990765.0,33825.29
89075.57,990887.94,33825.332
89038.875,990852.94,33825.37
89016.445,990586.56,33825.41
89013.48,990363.3,33825.45
89014.51,990247.8,33825.492
89024.516,990270.8,33825.53
89041.945,990102.06,33825.57
89078.12,989897.75,33825.61
89080.03,989728.06,33825.652
89113.24,989554.1,33825.69
89159.234,989333.8,33825.73
89208.055,989209.94,33825.77
89250.305,989262.56,33825.812
89313.57,989315.1,33825.85
89355.39,989280.3,33825.89
89454.95,989260.9,33825.93
89479.36,989174.4,33825.973
89525.27,989040.94,33826.01
89607.484,989084.56,33826.05
89574.89,989015.1,33826.09
89556.35,989071.0,33826.133
89509.26,988971.6,33826.17
89504.67,988667.44,33826.21
89489.86,988377.44,33826.25
89503.69,988303.1,33826.29
89527.57,988368.25,33826.332
89563.766,988355.44,33826.37
89588.305,988413.4,33826.41
89591.086,988597.44,33826.45
89626.336,988725.1,33826.492
89667.13,988859.7,33826.53
89723.3,989063.75,33826.57
89747.83,989334.94,33826.61
89805.62,989534.44,33826.652
89880.33,989614.6,33826.69
89929.32,989789.5,33826.73
89986.06,989854.9,33826.77
90040.81,990031.06,33826.812
90048.69,990118.56,33826.85
90001.68,990278.7,33826.89
89991.11,990334.44,33826.93
89962.945,990168.44,33826.973
89985.44,989990.25,33827.01
90003.875,990065.44,33827.05
90045.94,990217.06,33827.09
90064.19,990351.8,33827.133
90091.82,990502.6,33827.17
90120.8,990718.56,33827.21
90127.82,990876.94,33827.25
90188.484,990939.75,33827.29
90236.81,991035.3,33827.332
90285.945,991160.6,33827.37
90333.08,991408.94,33827.41
90394.57,991615.06,33827.45
90467.86,991734.2,33827.492
90475.34,991920.94,33827.53
90558.01,992075.1,33827.57
90619.05,992368.44,33827.61
90665.3,992472.25,33827.652
90621.07,992645.6,33827.69
90599.125,992666.7,33827.73
90551.87,992490.6,33827.77
90546.375,992206.6,33827.812
90538.27,992049.9,33827.85
90556.35,992105.9,33827.89
90582.25,992180.06,33827.93
90596.14,992181.1,33827.973
90633.3,992203.9,33828.01
90668.19,992132.25,33828.05
90676.07,991852.94,33828.09
90708.64,991617.5,33828.133
90783.16,991599.8,33828.17
90799.484,991715.06,33828.21
90823.195,991640.06,33828.25
90897.68,991614.0,33828.29
90931.56,991590.56,33828.332
90983.24,991570.44,33828.37
91033.44,991585.56,33828.41
91047.055,991638.9,33828.45
91015.625,991634.56,33828.492
90945.88,991546.2,33828.53
90900.97,991240.44,33828.57
90910.62,990742.06,33828.61
90908.57,990360.7,33828.652
90906.01,990197.25,33828.69
90910.33,990061.2,33828.73
90915.33,989835.75,33828.77
90910.77,989729.44,33828.812
90940.66,989607.4,33828.85
90953.67,989398.44,33828.89
90957.26,989210.6,33828.93
90971.125,989108.3,33828.973
91004.516,989075.8,33829.01
91041.625,989071.4,33829.05
91069.65,988964.5,33829.09
91043.88,988955.3,33829.13
91145.69,989030.56,33829.17
91112.375,988969.06,33829.21
91071.8,989151.44,33829.25
90984.71,989091.44,33829.29
90972.164,988680.44,33829.332
90940.84,988386.25,33829.37
90927.17,988302.1,33829.41
90899.57,988270.56,33829.45
90897.82,988249.0,33829.492
90896.375,988251.6,33829.53
90890.38,988330.1,33829.57
90872.97,988295.7,33829.61
90901.01,988211.7,33829.652
90911.56,988250.2,33829.69
90964.23,988273.9,33829.73
90971.86,988329.1,33829.77
90974.26,988358.0,33829.812
90998.81,988409.3,33829.85
91009.46,988551.3,33829.89
90926.27,988550.3,33829.93
90940.58,988606.1,33829.973
90867.055,988553.5,33830.01
90824.305,988265.6,33830.05
90763.2,987916.4,33830.09
90746.2,987865.0,33830.13
90747.625,987948.06,33830.17
90721.56,987926.75,33830.21
90721.89,988069.9,33830.25
90724.76,988247.44,33830.29
90726.445,988347.3,33830.332
90744.164,988281.5,33830.37
90740.74,988340.5,33830.41
90755.25,988574.3,33830.45
90787.07,988767.8,33830.492
90820.88,989054.1,33830.53
90855.18,989396.2,33830.57
90864.68,989714.1,33830.61
90827.8,989914.56,33830.652
90752.01,990068.9,33830.69
90682.63,990109.75,33830.73
90627.7,990080.6,33830.77
90626.85,990056.0,33830.812
90605.21,990462.06,33830.85
90616.21,990953.2,33830.89
90635.24,991103.8,33830.93
90644.125,991176.44,33830.973
90635.945,991292.6,33831.01
90658.984,991325.06,33831.05
90676.07,991381.6,33831.09
90702.19,991540.7,33831.13
90744.69,991704.1,33831.17
90785.94,991925.1,33831.21
90820.81,992180.4,33831.25
90864.27,992510.0,33831.29
90906.625,992801.9,33831.332
90892.29,992984.06,33831.37
90816.13,993169.2,33831.41
90774.195,993152.2,33831.45
